lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.02,2023-12-05 22:46:20.590822,,,,,,,,,,,,,,
,2023-12-05 22:46:21.458455,0.16513779759407043,0.0009731625323183835,0.16513779759407043,3649.0,13.0,,,,,,,,,
0.02,2023-12-05 22:47:04.304703,,,,,,,,,,,,,,
,2023-12-05 22:47:05.176579,0.1651325225830078,0.0013236852828413248,0.1651325225830078,3699.0,13.0,,,,,,,,,
0.02,2023-12-05 22:47:48.005105,,,,,,,,,,,,,,
,2023-12-05 22:47:48.878305,0.16651692986488342,0.0006544318748638034,0.16651692986488342,3749.0,13.0,,,,,,,,,
0.02,2023-12-05 22:48:31.737577,,,,,,,,,,,,,,
,2023-12-05 22:48:32.611933,0.18920332193374634,0.0006367025198414922,0.18920332193374634,3799.0,13.0,,,,,,,,,
0.02,2023-12-05 22:49:15.499356,,,,,,,,,,,,,,
,2023-12-05 22:49:16.363554,0.04100234806537628,0.00014773108705412596,0.04100234806537628,3849.0,13.0,,,,,,,,,
,2023-12-05 22:49:19.981650,,,,,13.0,0.10412006080150604,0.0004052664735354483,0.10412006080150604,0.24880585074424744,0.0014606352197006345,0.24880585074424744,,,
,2023-12-05 22:49:19.992857,,,,,13.0,,,,,,,0.18341611325740814,0.003803833620622754,0.18341611325740814
0.02,2023-12-05 22:50:03.406312,,,,,,,,,,,,,,
,2023-12-05 22:50:04.280360,0.15554553270339966,0.0005747941322624683,0.15554553270339966,3899.0,14.0,,,,,,,,,
0.02,2023-12-05 22:50:47.107347,,,,,,,,,,,,,,
,2023-12-05 22:50:47.980521,0.29172396659851074,0.0018940207082778215,0.29172396659851074,3949.0,14.0,,,,,,,,,
0.02,2023-12-05 22:51:30.795337,,,,,,,,,,,,,,
,2023-12-05 22:51:32.507640,0.1777191013097763,0.0006877555861137807,0.1777191013097763,3999.0,14.0,,,,,,,,,
0.02,2023-12-05 22:54:22.647788,,,,,,,,,,,,,,
,2023-12-05 22:54:23.516809,0.19306884706020355,0.0007217619568109512,0.19306884706020355,4049.0,14.0,,,,,,,,,
0.02,2023-12-05 22:55:06.354228,,,,,,,,,,,,,,
,2023-12-05 22:55:07.227132,0.22353395819664001,0.00550973042845726,0.22353395819664001,4099.0,14.0,,,,,,,,,
,2023-12-05 22:55:32.766539,,,,,14.0,0.2938046455383301,0.013266411609947681,0.2938046455383301,0.1472575068473816,0.0010648813331499696,0.1472575068473816,,,
,2023-12-05 22:55:32.777518,,,,,14.0,,,,,,,0.1764979213476181,0.0031909237150102854,0.1764979213476181
0.02,2023-12-05 22:55:54.342512,,,,,,,,,,,,,,
,2023-12-05 22:55:55.214573,0.23938262462615967,0.00097277807071805,0.23938262462615967,4149.0,15.0,,,,,,,,,
0.02,2023-12-05 22:56:38.037413,,,,,,,,,,,,,,
,2023-12-05 22:56:38.909890,0.17580051720142365,0.0017195767723023891,0.17580051720142365,4199.0,15.0,,,,,,,,,
0.02,2023-12-05 22:57:21.767608,,,,,,,,,,,,,,
,2023-12-05 22:57:22.639915,0.17233194410800934,0.0006671642186120152,0.17233194410800934,4249.0,15.0,,,,,,,,,
0.02,2023-12-05 22:58:05.476274,,,,,,,,,,,,,,
,2023-12-05 22:58:06.346023,0.3198706805706024,0.01194258127361536,0.3198706805706024,4299.0,15.0,,,,,,,,,
0.02,2023-12-05 22:58:49.193386,,,,,,,,,,,,,,
,2023-12-05 22:58:50.061215,0.047697391360998154,0.0001725857291603461,0.047697391360998154,4349.0,15.0,,,,,,,,,
0.02,2023-12-05 22:59:32.916038,,,,,,,,,,,,,,
,2023-12-05 22:59:33.780485,0.2114248275756836,0.0008064587600529194,0.2114248275756836,4399.0,15.0,,,,,,,,,
